"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","timepoint","cell_type"
0.537723967107734,-0.132683175161861,0.122,0.106,1,"Wasl","D7","Endothelial"
0.538979624746642,-0.259894829640167,0.214,0.223,1,"Ddx24","D7","Endothelial"
0.539757225104538,-0.301592282690893,0.112,0.098,1,"Lmbrd1","D7","Endothelial"
0.541467569404271,-0.289838158636959,0.197,0.202,1,"Ythdc1","D7","Endothelial"
0.543883146078539,-0.225904618304738,0.161,0.14,1,"Tjp2","D7","Endothelial"
0.544038927283938,-0.0275995119951642,0.15,0.134,1,"Tpm4","D7","Endothelial"
0.544696325689643,-0.633276301290795,0.095,0.102,1,"Atp6v1g1","D7","Endothelial"
0.545089236284868,-0.0223367090174955,0.106,0.094,1,"Mgp","D7","Endothelial"
0.546874722380797,-0.0871133314014371,0.155,0.138,1,"Arl6ip1","D7","Endothelial"
0.5473488865504,-0.249587314366702,0.273,0.274,1,"Ankrd12","D7","Endothelial"
0.547435306468459,-0.208577950409906,0.181,0.16,1,"Calr","D7","Endothelial"
0.547448371083507,-0.00710944940000502,0.142,0.128,1,"Grm5","D7","Endothelial"
0.549665206587094,-0.317952723304435,0.1,0.087,1,"Abhd17a","D7","Endothelial"
0.550784748909156,-0.179295761824005,0.149,0.132,1,"Cavin2","D7","Endothelial"
0.550804972707421,-0.402278852474241,0.131,0.138,1,"Atp5e","D7","Endothelial"
0.552636987866996,-0.0618215065665016,0.112,0.1,1,"Ssbp4","D7","Endothelial"
0.553657116601348,-0.229215344366579,0.391,0.37,1,"Mef2c","D7","Endothelial"
0.553898497701501,-0.392307631805339,0.118,0.126,1,"Sort1","D7","Endothelial"
0.555062732916598,-0.312410180316521,0.225,0.228,1,"Pglyrp1","D7","Endothelial"
0.555922471451194,-0.0134032545340879,0.151,0.136,1,"Lamp1","D7","Endothelial"
0.55664916047495,-0.451896792148318,0.124,0.132,1,"Atp5c1","D7","Endothelial"
0.558375388875306,-0.195050818726515,0.147,0.157,1,"Dnajb6","D7","Endothelial"
0.561037118468585,-0.218418363230559,0.114,0.123,1,"Sumo1","D7","Endothelial"
0.563069627926331,-0.370047937621622,0.111,0.119,1,"Eid1","D7","Endothelial"
0.565487305203498,-0.330991136103714,0.098,0.106,1,"Adamts10","D7","Endothelial"
0.568111985107802,-0.275719146774243,0.295,0.287,1,"Polk","D7","Endothelial"
0.568906075515859,-0.397919034016238,0.145,0.151,1,"Vcp","D7","Endothelial"
0.569386113638414,-0.250769046689221,0.106,0.115,1,"Eif3f","D7","Endothelial"
0.57263070031215,-0.465215916461541,0.102,0.109,1,"Atp6v1b2","D7","Endothelial"
0.57414926638164,-0.561881390249322,0.112,0.119,1,"Psmb1","D7","Endothelial"
0.575845902120703,-0.431717106394567,0.092,0.1,1,"Zcrb1","D7","Endothelial"
0.575931320625036,-0.217124830211575,0.098,0.106,1,"Arl2bp","D7","Endothelial"
0.576917745555785,-0.0988066598809298,0.126,0.113,1,"U2surp","D7","Endothelial"
0.578214769737502,-0.358295774723186,0.103,0.089,1,"Gabbr1","D7","Endothelial"
0.578263829266829,-0.506596406613655,0.098,0.104,1,"Ppp4r2","D7","Endothelial"
0.578458829113678,-0.162743570611229,0.13,0.115,1,"Tnik","D7","Endothelial"
0.579020454521308,-0.0211799744904022,0.264,0.238,1,"Ndrg1","D7","Endothelial"
0.579240346566077,-0.262658060796886,0.147,0.13,1,"Ppp2ca","D7","Endothelial"
0.579534192827492,-0.101217416590542,0.118,0.104,1,"Dnajc8","D7","Endothelial"
0.579885976729183,-0.245503914640194,0.357,0.343,1,"Paqr5","D7","Endothelial"
0.583962949699738,-0.212441344068132,0.185,0.164,1,"Dennd5a","D7","Endothelial"
0.58446778874657,-0.411207602885318,0.138,0.145,1,"Dynll2","D7","Endothelial"
0.58749229866293,-0.0176136665216484,0.523,0.457,1,"Qk","D7","Endothelial"
0.588191996123302,-0.452694782327463,0.098,0.104,1,"Acsl3","D7","Endothelial"
0.590096446914437,-0.0295279649595672,0.134,0.121,1,"Tbc1d14","D7","Endothelial"
0.590269810199067,-0.090810204011139,0.161,0.145,1,"Alcam","D7","Endothelial"
0.590800505760257,-0.228419232857494,0.183,0.162,1,"Jam2","D7","Endothelial"
0.594253184426796,-0.0430097499505878,0.153,0.138,1,"Nudcd3","D7","Endothelial"
0.594415118807602,-0.475562369184114,0.131,0.136,1,"Kifap3","D7","Endothelial"
0.594423629900023,-0.0263685300589565,0.292,0.266,1,"Rpl6","D7","Endothelial"
0.594730825947816,-0.0172152741581668,0.185,0.168,1,"Dlgap1","D7","Endothelial"
0.594944897531958,-0.266533546198643,0.344,0.33,1,"Ddx5","D7","Endothelial"
0.595852424400011,-0.263115792779705,0.102,0.089,1,"Eif4a1","D7","Endothelial"
0.59663663258402,-0.420811207322649,0.098,0.104,1,"Hs6st3","D7","Endothelial"
0.597529790949062,-0.409244497342153,0.166,0.17,1,"Eif4h","D7","Endothelial"
0.598193957242802,-0.302709637219453,0.099,0.106,1,"Arpc1a","D7","Endothelial"
0.598254884513439,-0.281069304800467,0.216,0.217,1,"Serf2","D7","Endothelial"
0.599751391193993,-0.0272509887450429,0.17,0.155,1,"Uvrag","D7","Endothelial"
0.600481011214085,-0.0550641883109003,0.13,0.117,1,"Nmt1","D7","Endothelial"
0.601583233996678,-0.164971256222627,0.142,0.128,1,"Gng5","D7","Endothelial"
0.603883907096306,-0.394121144343685,0.232,0.228,1,"Crip2","D7","Endothelial"
0.604837181389062,-0.407662319617935,0.145,0.149,1,"Fgf12","D7","Endothelial"
0.605285587926684,-0.304677619827189,0.278,0.272,1,"Kank3","D7","Endothelial"
0.607337329339264,-0.178497509015326,0.146,0.132,1,"Ggnbp2","D7","Endothelial"
0.607528034255087,-0.383522092368467,0.157,0.162,1,"Rtf1","D7","Endothelial"
0.607712278649658,-0.371872926931856,0.157,0.162,1,"Rpl7a","D7","Endothelial"
0.607778440894509,0.0207041125842307,0.691,0.609,1,"Rundc3b","D7","Endothelial"
0.611736977003452,-0.10280414913797,0.12,0.109,1,"Hp1bp3","D7","Endothelial"
0.612818817649286,-0.0965357022030493,0.11,0.098,1,"Gria1","D7","Endothelial"
0.613188528795699,-0.258019529686828,0.118,0.104,1,"Myt1l","D7","Endothelial"
0.616193910559188,-0.18884291668947,0.124,0.111,1,"Gpi1","D7","Endothelial"
0.616643699917929,-0.21228289233348,0.177,0.16,1,"Lsr","D7","Endothelial"
0.619538055966566,-0.484522742987098,0.106,0.111,1,"Tpi1","D7","Endothelial"
0.620203496617331,-0.242143668079321,0.139,0.123,1,"Hnrnpr","D7","Endothelial"
0.620387872445583,-0.0757752920039694,0.228,0.206,1,"Mt3","D7","Endothelial"
0.622555729582582,-0.102229856699762,0.137,0.123,1,"Atxn7","D7","Endothelial"
0.622761520827044,-0.132272181419099,0.114,0.102,1,"Npepps","D7","Endothelial"
0.625256315570378,-0.376270900709841,0.197,0.198,1,"Uqcrh","D7","Endothelial"
0.625851016611045,-0.120410501921419,0.124,0.113,1,"B230219D22Rik","D7","Endothelial"
0.626667954070676,-0.368343107440001,0.249,0.243,1,"Gm19951","D7","Endothelial"
0.627125941511694,-0.154498457326713,0.147,0.132,1,"Dhx36","D7","Endothelial"
0.627585291240965,-0.28671647157312,0.217,0.219,1,"Rps17","D7","Endothelial"
0.627714818440496,-0.18713507732238,0.159,0.143,1,"Csnk2a1","D7","Endothelial"
0.628414487314483,-0.176801524688298,0.123,0.111,1,"Slc38a3","D7","Endothelial"
0.630954028398752,-0.0117153947722792,0.162,0.149,1,"Plp1","D7","Endothelial"
0.631733344542711,-0.463808362165981,0.12,0.126,1,"Ndufa11","D7","Endothelial"
0.63210000466487,-0.323151575308751,0.135,0.14,1,"Sept4","D7","Endothelial"
0.632160051722152,-0.144035086822636,0.131,0.119,1,"Ppm1l","D7","Endothelial"
0.632816808731781,-0.141417145122683,0.157,0.14,1,"Rab6b","D7","Endothelial"
0.633297491655794,-0.523417651237252,0.116,0.121,1,"Lysmd4","D7","Endothelial"
0.633318384011011,-0.099984273956498,0.158,0.143,1,"Atp2b2","D7","Endothelial"
0.633593586095839,-0.213711737194101,0.203,0.181,1,"Laptm4a","D7","Endothelial"
0.634249873580448,-0.132170886948998,0.19,0.172,1,"Etl4","D7","Endothelial"
0.634255005662258,-0.231300985980802,0.1,0.089,1,"Aldh2","D7","Endothelial"
0.634617214567466,-0.238496620239803,0.114,0.102,1,"Nfix","D7","Endothelial"
0.634850407257446,0.0462908316944781,0.202,0.189,1,"Atp6v0b","D7","Endothelial"
0.637289657794346,-0.0561971161322965,0.127,0.115,1,"Nfic","D7","Endothelial"
0.638551285212468,-0.194620052471111,0.162,0.168,1,"9630028H03Rik","D7","Endothelial"
0.638631779321098,-0.135001423674728,0.161,0.147,1,"Ppp1cb","D7","Endothelial"
0.638702202810951,-0.15983737890336,0.145,0.13,1,"Hnrnpc","D7","Endothelial"
0.639135104393817,-0.115660395522471,0.257,0.232,1,"Cald1","D7","Endothelial"
0.640227083957429,-0.186677284041143,0.32,0.313,1,"Nedd4","D7","Endothelial"
0.640434915326211,0.0102794224171279,0.134,0.123,1,"Drg1","D7","Endothelial"
0.642489418730113,-0.230978844927345,0.107,0.096,1,"Eps15","D7","Endothelial"
0.642500949244995,-0.136764505599775,0.134,0.121,1,"Sod1","D7","Endothelial"
0.642573656962327,-0.206678561754729,0.114,0.102,1,"Thap3","D7","Endothelial"
0.642912213933618,-0.372400949825946,0.202,0.202,1,"Rgs12","D7","Endothelial"
0.644455739422526,-0.209365135586559,0.12,0.109,1,"Capn2","D7","Endothelial"
0.645681834533482,-0.292988989726715,0.315,0.304,1,"Tnrc6c","D7","Endothelial"
0.648409562190485,-0.284458401117765,0.22,0.219,1,"Pkm","D7","Endothelial"
0.648421544574658,-0.2559055663575,0.098,0.104,1,"Grin2a","D7","Endothelial"
0.650109458826145,-0.456671007026631,0.129,0.132,1,"Nap1l1","D7","Endothelial"
0.650290432733188,-0.333281954896223,0.282,0.27,1,"Sept7","D7","Endothelial"
0.650328784996094,-0.401051594008362,0.29,0.272,1,"Map1b","D7","Endothelial"
0.650698051149693,-0.152610330503181,0.139,0.126,1,"Kcnma1","D7","Endothelial"
0.65171225086542,-0.341810332729293,0.161,0.164,1,"Clu","D7","Endothelial"
0.651750400921073,-0.225134752238847,0.111,0.1,1,"Ddah1","D7","Endothelial"
0.652295385460222,-0.34302827806597,0.112,0.1,1,"Cdc42se2","D7","Endothelial"
0.654054673121806,-0.206467414707446,0.11,0.117,1,"Chmp3","D7","Endothelial"
0.655719519433029,-0.193026181013373,0.13,0.117,1,"Zfp91","D7","Endothelial"
0.657668304159152,-0.269703748733948,0.237,0.234,1,"Ptms","D7","Endothelial"
0.658255545765047,-0.318306713449463,0.229,0.2,1,"Ube3a","D7","Endothelial"
0.659696725091967,-0.0951183639368089,0.179,0.164,1,"Clic5","D7","Endothelial"
0.661486362594965,-0.475458309367274,0.158,0.16,1,"Grasp","D7","Endothelial"
0.663970715216763,-0.205500701140058,0.207,0.187,1,"Ocln","D7","Endothelial"
0.66435630117655,-0.202081216944509,0.237,0.238,1,"Ndfip1","D7","Endothelial"
0.664672390956485,-0.223524210963859,0.193,0.172,1,"Rpl39","D7","Endothelial"
0.664739854051986,-0.333738422110906,0.103,0.109,1,"Psmb4","D7","Endothelial"
0.66576797356858,-0.151355424859018,0.209,0.189,1,"Tspan13","D7","Endothelial"
0.665988682467897,-0.384808382431743,0.167,0.168,1,"Uchl1","D7","Endothelial"
0.6666209477898,-0.150629460346356,0.395,0.349,1,"Sptan1","D7","Endothelial"
0.666920944079935,-0.068665483694569,0.526,0.462,1,"Hip1","D7","Endothelial"
0.667713064082024,-0.271520394027601,0.207,0.209,1,"Lrrtm4","D7","Endothelial"
0.668629135888239,-0.489911049012908,0.106,0.094,1,"Egln1","D7","Endothelial"
0.670264328685633,-0.298932324936436,0.205,0.204,1,"Tax1bp1","D7","Endothelial"
0.67114894857574,-0.12115539886198,0.15,0.138,1,"Baz1b","D7","Endothelial"
0.675280624682422,-0.25925851963669,0.1,0.106,1,"Gria3","D7","Endothelial"
0.675910946689628,-0.0219929453226503,0.124,0.115,1,"Srpr","D7","Endothelial"
0.678213819238562,-0.688807005847053,0.112,0.115,1,"Abcf1","D7","Endothelial"
0.67932943577028,-0.341671012512879,0.114,0.102,1,"Kdm3a","D7","Endothelial"
0.680788875055552,-0.131914512798379,0.149,0.136,1,"Gse1","D7","Endothelial"
0.680928999300701,-0.0805820039552576,0.187,0.172,1,"Gpm6a","D7","Endothelial"
0.682351356219576,-0.386322919158273,0.1,0.089,1,"Trim12a","D7","Endothelial"
0.682997363194235,-0.218197498113244,0.108,0.098,1,"Btg2","D7","Endothelial"
0.685050928964571,-0.365838401266068,0.106,0.111,1,"Psmc3","D7","Endothelial"
0.687177568417411,-0.159401297991868,0.177,0.162,1,"Zmym4","D7","Endothelial"
0.687679834868221,-0.284413066377241,0.134,0.138,1,"Tubb2a","D7","Endothelial"
0.689114998261061,-0.170740124304593,0.11,0.1,1,"Smc3","D7","Endothelial"
0.689153568293483,-0.106585382113416,0.127,0.117,1,"Cyfip1","D7","Endothelial"
0.689467376526842,-0.179154975553595,0.186,0.17,1,"Arhgap5","D7","Endothelial"
0.691693190439044,-0.483013265418376,0.096,0.1,1,"Sugt1","D7","Endothelial"
0.692541647226383,-0.10447804221725,0.13,0.119,1,"Capza2","D7","Endothelial"
0.693972952541213,-0.33414907502752,0.116,0.121,1,"Psmc6","D7","Endothelial"
0.694636157482236,-0.185549327550925,0.19,0.172,1,"Cacna1a","D7","Endothelial"
0.69490377004376,-0.112245007379676,0.178,0.164,1,"Ddx50","D7","Endothelial"
0.695254481101239,-0.216596502856044,0.135,0.123,1,"Clta","D7","Endothelial"
0.695443732178809,-0.322586761029526,0.157,0.157,1,"Fam155a","D7","Endothelial"
0.69634903141496,-0.0411095844249438,0.225,0.209,1,"Rpl12","D7","Endothelial"
0.697763167957904,-0.480215851692507,0.127,0.13,1,"Dcaf8","D7","Endothelial"
0.699182203671014,-0.128535175818338,0.182,0.166,1,"Grin2b","D7","Endothelial"
0.700337427140692,-0.181061194288529,0.124,0.113,1,"Dek","D7","Endothelial"
0.702987743389121,-0.300252560712386,0.258,0.251,1,"Kif5b","D7","Endothelial"
0.704459718197069,-0.601861558941923,0.114,0.115,1,"Myh10","D7","Endothelial"
0.706280912168129,-0.446164592390135,0.104,0.109,1,"Mapre2","D7","Endothelial"
0.706869431463102,-0.14991765537758,0.203,0.185,1,"2900097C17Rik","D7","Endothelial"
0.707760551000733,-0.232110933566463,0.166,0.151,1,"Nme2","D7","Endothelial"
0.70799817809571,-0.154954072679188,0.108,0.1,1,"Eml1","D7","Endothelial"
0.708116928630895,-0.187152151081692,0.104,0.096,1,"Ypel3","D7","Endothelial"
0.708220733274294,-0.0899758081701909,0.124,0.115,1,"Dnajc3","D7","Endothelial"
0.708482835130578,-0.356786838443197,0.122,0.126,1,"Arpp19","D7","Endothelial"
0.710565166404879,-0.498607178584183,0.099,0.102,1,"Sdha","D7","Endothelial"
0.713295331715723,-0.0998493160946308,0.541,0.491,1,"Epas1","D7","Endothelial"
0.713726653522323,-0.220481541294592,0.154,0.14,1,"Rabep1","D7","Endothelial"
0.714071838702432,-0.156030859657774,0.278,0.249,1,"Mt1","D7","Endothelial"
0.71417462476863,-0.294769440013414,0.115,0.104,1,"Slc31a1","D7","Endothelial"
0.716559644555319,-0.297557268465529,0.11,0.1,1,"Ddi2","D7","Endothelial"
0.718016757318881,0.0238322125179602,0.691,0.609,1,"Utrn","D7","Endothelial"
0.720071601478088,-0.0903067263388889,0.126,0.117,1,"Yy1","D7","Endothelial"
0.722454677348895,-0.517964594005918,0.119,0.121,1,"Eea1","D7","Endothelial"
0.72322830423039,-0.114747641242797,0.112,0.104,1,"Srgn","D7","Endothelial"
0.725173474146818,-0.189420129848235,0.112,0.117,1,"Txnip","D7","Endothelial"
0.725442206486071,-0.248172505812558,0.151,0.138,1,"Hspa5","D7","Endothelial"
0.728073688929729,-0.0162211905467666,0.197,0.185,1,"Arglu1","D7","Endothelial"
0.728618745956014,-0.0190382650213732,0.153,0.143,1,"Tenm2","D7","Endothelial"
0.72908962277177,-0.31142966121298,0.103,0.094,1,"Usf2","D7","Endothelial"
0.731439989456171,-0.304088881175229,0.23,0.226,1,"Rtn4","D7","Endothelial"
0.73176136577914,-0.211269389730296,0.276,0.27,1,"Selenop","D7","Endothelial"
0.733017454959786,-0.291208798265044,0.244,0.236,1,"Tpr","D7","Endothelial"
0.733617430009178,-0.227726173311317,0.321,0.304,1,"Rps20","D7","Endothelial"
0.733890472629,-0.0378580266173691,0.34,0.315,1,"Pdgfb","D7","Endothelial"
0.7342343786677,-0.220869240674026,0.095,0.1,1,"Ccm2l","D7","Endothelial"
0.735410107255541,-0.129406856265104,0.182,0.168,1,"Arpc3","D7","Endothelial"
0.73651054469003,-0.274227242416341,0.108,0.1,1,"Bdp1","D7","Endothelial"
0.7368278453952,-0.156607272988022,0.138,0.128,1,"Tubb4b","D7","Endothelial"
0.738379578013658,-0.180037310718014,0.165,0.151,1,"Cfl1","D7","Endothelial"
0.73938808383483,-0.510428642858288,0.12,0.121,1,"Zc3h15","D7","Endothelial"
0.741908024094775,-0.11677091232115,0.529,0.483,1,"Abcb1a","D7","Endothelial"
0.742466486181392,-0.183187812391757,0.104,0.096,1,"Enc1","D7","Endothelial"
0.742608013818155,-0.501502051147263,0.127,0.128,1,"Eef1g","D7","Endothelial"
0.743720291390283,-0.067502651407493,0.501,0.44,1,"Lars2","D7","Endothelial"
0.743810874560913,-0.334577605060119,0.126,0.13,1,"Stim2","D7","Endothelial"
0.745359591243017,-0.131524146293307,0.112,0.104,1,"Knop1","D7","Endothelial"
0.745922217703369,-0.163242547688396,0.178,0.164,1,"Serinc1","D7","Endothelial"
0.746255780798621,-0.0475098436416816,0.396,0.362,1,"Tsc22d1","D7","Endothelial"
0.748028628178382,-0.253823970746208,0.232,0.209,1,"Ywhaz","D7","Endothelial"
0.749715087408961,-0.237005707350277,0.106,0.111,1,"Fyco1","D7","Endothelial"
0.749734361330285,-0.163162052256283,0.384,0.34,1,"Mycbp2","D7","Endothelial"
0.750308521079964,-0.0817995377447116,0.312,0.285,1,"Slc7a1","D7","Endothelial"
0.753212062087425,-0.110866359729861,0.392,0.355,1,"Pafah1b1","D7","Endothelial"
0.754222429208184,-0.158570388699253,0.28,0.255,1,"Bcl2l1","D7","Endothelial"
0.756501331804272,-0.175365611668478,0.169,0.157,1,"Bod1l","D7","Endothelial"
0.75705199272434,-0.207347284266781,0.161,0.147,1,"Gapdh","D7","Endothelial"
0.758740034438939,-0.0340489736122442,0.129,0.121,1,"Palm","D7","Endothelial"
0.75995084111674,-0.294337068871388,0.213,0.209,1,"Grm7","D7","Endothelial"
0.76045981760908,-0.179499469168533,0.205,0.189,1,"Ralbp1","D7","Endothelial"
0.762831842363692,-0.338292882674539,0.199,0.196,1,"Stxbp6","D7","Endothelial"
0.763725875854901,-0.23964469374377,0.13,0.119,1,"Prdx1","D7","Endothelial"
0.765291505715294,-0.468840709298195,0.149,0.147,1,"Sos2","D7","Endothelial"
0.767700205558888,-0.361561874618165,0.102,0.104,1,"Selenof","D7","Endothelial"
0.76827316294966,-0.270290876669617,0.108,0.1,1,"Aqp11","D7","Endothelial"
0.769910668017399,-0.376857270753605,0.126,0.128,1,"Rpl36al","D7","Endothelial"
0.770472041327121,-0.470881235200009,0.149,0.147,1,"Rbx1","D7","Endothelial"
0.771271039167143,-0.19221048908476,0.197,0.181,1,"B430010I23Rik","D7","Endothelial"
0.772973012727502,-0.250486130623475,0.099,0.102,1,"Snrpn","D7","Endothelial"
0.774320532049775,-0.15332290717345,0.272,0.268,1,"Nfkbia","D7","Endothelial"
0.774955247461669,-0.180606562242099,0.119,0.111,1,"Cbfa2t3","D7","Endothelial"
0.778197330294686,-0.133875181722571,0.147,0.136,1,"Kcnd2","D7","Endothelial"
0.778465000815197,-0.257679710545062,0.107,0.111,1,"Dnm1l","D7","Endothelial"
0.780025671638332,0.010520609042236,0.106,0.1,1,"Colgalt2","D7","Endothelial"
0.781737696727403,-0.21792340674523,0.198,0.183,1,"Rab14","D7","Endothelial"
0.781950415752408,-0.194536791829994,0.1,0.094,1,"Asic2","D7","Endothelial"
0.784929608064186,-0.319614762340724,0.185,0.168,1,"Anxa3","D7","Endothelial"
0.78494163318204,-0.253658506988142,0.159,0.147,1,"Trpm7","D7","Endothelial"
0.785643568743924,-0.0510068173342597,0.102,0.096,1,"Dlgap2","D7","Endothelial"
0.787027209876702,-0.45603178455253,0.159,0.157,1,"Rpl31","D7","Endothelial"
0.788197267949931,-0.146145840639305,0.131,0.123,1,"Cab39","D7","Endothelial"
0.789523663775069,-0.549358837798664,0.103,0.104,1,"Lmntd1","D7","Endothelial"
0.790721250671915,-0.405727011081549,0.111,0.113,1,"Ubtf","D7","Endothelial"
0.790983297789072,-0.131150819691562,0.133,0.123,1,"Gsta4","D7","Endothelial"
0.79234668274015,-0.146208560907767,0.155,0.145,1,"Olfm1","D7","Endothelial"
0.793874669957567,-0.173753229386801,0.213,0.198,1,"Hnrnpu","D7","Endothelial"
0.794132109355981,-0.354582172785653,0.154,0.153,1,"Fmnl3","D7","Endothelial"
