"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.16700698100752e-19,3.30305188065527,0.353,0.053,1.10679872422541e-14,"Adamts1"
4.76358222297761e-08,3.29619960089834,0.164,0.024,0.00126525507424508,"Igfbp4"
6.7230264992569e-13,3.21779477275789,0.292,0.072,1.78570306846763e-08,"Ctsd"
6.77663069654349e-16,3.18647083922868,0.325,0.062,1.79994087930892e-11,"Sec61g"
3.41243980830322e-17,3.04897044887179,0.363,0.086,9.06378137483419e-13,"Cd63"
1.93253549570027e-09,3.01201842939807,0.181,0.019,5.1330075301295e-05,"Hbb-bt"
1.79498577209094e-27,2.97261631089397,0.503,0.12,4.76766170925073e-23,"Uba52"
1.70940161676474e-06,2.92493317975804,0.152,0.033,0.0454034163428881,"Bola2"
1.21269774202848e-44,2.89087474203638,0.695,0.201,3.22104647260183e-40,"Apod"
1.82725203720269e-30,2.80946455506965,0.538,0.12,4.85336413601407e-26,"Mgp"
2.30795252355897e-19,2.79642501872029,0.416,0.115,6.13015269782499e-15,"Rbm3"
1.18333296173193e-27,2.72931084390797,0.523,0.144,3.14305067965618e-23,"Tmem252"
1.16862938162774e-27,2.7178220364995,0.526,0.153,3.10399650054144e-23,"Rplp0"
2.40135997476178e-07,2.67642359639849,0.196,0.057,0.00637825222896476,"Adamts9"
1.04999438139145e-14,2.61682809422729,0.352,0.1,2.78889007641384e-10,"Ifitm2"
2.16171505856222e-43,2.6161576189881,0.705,0.249,5.74173136704711e-39,"Vim"
1.78742864481521e-80,2.59426558913865,0.967,0.708,4.74758922349368e-76,"Gphn"
2.09733531633908e-25,2.59143510907649,0.523,0.167,5.57073233372824e-21,"Rpl12"
1.58228052617852e-20,2.58782664534676,0.441,0.124,4.20269530558276e-16,"Gm10076"
1.47139131129947e-57,2.58730332758647,0.862,0.44,3.90816246194252e-53,"mt-Atp6"
1.9380539726664e-33,2.54780358444674,0.638,0.249,5.14766515679923e-29,"Rps28"
2.47927113583217e-33,2.54166259011379,0.627,0.239,6.58519206388384e-29,"Rps18"
1.11535751408335e-06,2.49458337366694,0.163,0.038,0.0296250109315679,"Ppp1r14b"
6.20282333688199e-38,2.47710593567936,0.68,0.273,1.64753190650922e-33,"Rps2"
1.57848656017679e-56,2.46696698187996,0.878,0.493,4.19261815248557e-52,"mt-Co2"
9.19381128283143e-32,2.4444099145615,0.634,0.268,2.44196821483285e-27,"Rps12"
1.80108666633304e-06,2.42210434447754,0.177,0.053,0.0478386629444719,"Cstb"
2.700137155384e-31,2.41783330189207,0.633,0.244,7.17183429841543e-27,"Rpl39"
2.55527523139182e-07,2.35843459262481,0.213,0.072,0.0067870665420998,"Ran"
1.37903169573384e-06,2.35310089884873,0.162,0.038,0.0366284608703866,"Ecscr"
3.58335187966782e-34,2.30457275262865,0.677,0.297,9.5177409275857e-30,"Rpl32"
6.30698034678587e-34,2.2309448060404,0.687,0.311,1.6751970499098e-29,"Rps27a"
9.65988520779634e-26,2.22808376488407,0.598,0.268,2.56576211004279e-21,"Ftl1"
6.7579789232012e-20,2.21177599253725,0.498,0.196,1.79498678179147e-15,"Rpl35"
1.0154510362263e-44,2.18420427632419,0.799,0.378,2.69713949732067e-40,"Rpl38"
4.51670166920829e-10,2.18304550122115,0.307,0.115,1.19968113035842e-05,"Ctsb"
2.892630594784e-17,2.17863211100128,0.439,0.153,7.68311612280578e-13,"Fkbp1a"
2.5546866107471e-13,2.17270848143964,0.356,0.115,6.78550310680537e-09,"Cryab"
3.72015971449487e-58,2.15777656811045,0.894,0.55,9.88111621766983e-54,"AY036118"
3.0956438436704e-21,2.14863873527017,0.522,0.206,8.22233961317294e-17,"Rpl27"
7.40034064610379e-51,2.10880914440507,0.908,0.522,1.96560447901163e-46,"mt-Co3"
1.32525610697021e-27,2.10629734786224,0.623,0.263,3.52001274572357e-23,"Rpl36"
2.68962551422747e-08,2.10458283218023,0.246,0.081,0.00071439143283396,"Rps27l"
1.15902333391936e-13,2.09105260119797,0.42,0.187,3.07848187722321e-09,"Rpl36a"
1.02950160015297e-07,2.0474530335717,0.235,0.081,0.00273445920016629,"Ucp2"
1.5405409612991e-24,2.03486232764542,0.586,0.234,4.09183084730655e-20,"Rps25"
3.12526904124111e-12,2.02081713581347,0.374,0.148,8.30102710044051e-08,"Ctsl"
6.30178798380669e-18,2.01537863792201,0.49,0.206,1.6738179063789e-13,"Rps6"
6.21500821036698e-40,2.01300227081207,0.783,0.416,1.65076833075557e-35,"Rpl41"
3.98220420792322e-42,2.01184903641263,0.818,0.459,1.05771325966649e-37,"Rps29"
3.01545716348524e-07,2.00326972465719,0.271,0.124,0.00800935577193314,"Prdx6"
2.21581520088234e-11,2.00123629920762,0.368,0.158,5.88542675506357e-07,"Rpl23a"
1.03706103579135e-25,1.99895535234133,0.621,0.292,2.75453781716539e-21,"Rpsa"
5.30152261835604e-27,1.98417879399565,0.648,0.311,1.40813742266155e-22,"Rps19"
1.09342607160847e-21,1.98361759814737,0.557,0.239,2.90424898879925e-17,"Rps15a"
7.47558500158563e-14,1.98294079640897,0.438,0.201,1.98559013227116e-09,"Cd200"
7.18750854053845e-27,1.98232925553703,0.647,0.306,1.90907414345242e-22,"Rpl9"
4.58870817988825e-24,1.96415439193088,0.588,0.244,1.21880677966012e-19,"Rpl13a"
2.41673881767467e-11,1.95799039706845,0.377,0.167,6.41909997362569e-07,"Rpl22"
7.00308440876301e-24,1.94178899092276,0.613,0.282,1.86008924981154e-19,"Rpl34"
3.97004903521608e-27,1.93610015317517,0.662,0.321,1.05448472424374e-22,"Rps14"
2.93207610489597e-29,1.92358576255393,0.7,0.378,7.78788734221418e-25,"Rps24"
1.21439216301021e-09,1.90995545414489,0.355,0.172,3.22554702417141e-05,"Sgk1"
2.89508033620625e-07,1.8921334802068,0.235,0.086,0.00768962288099743,"Prdx5"
9.82316372925793e-12,1.88809279741565,0.39,0.172,2.6091305181282e-07,"Rpl31"
1.6554884707617e-12,1.88387527734218,0.394,0.163,4.39714292719014e-08,"Nme2"
1.14407360592415e-16,1.84735587829224,0.488,0.211,3.03877390469513e-12,"Rpl14"
2.17625766710227e-13,1.84335804935658,0.436,0.201,5.78035798959035e-09,"Rpl29"
2.46624957783891e-16,1.83233679037045,0.519,0.263,6.55060550369792e-12,"Rps13"
6.92540482487723e-21,1.82814848126692,0.603,0.335,1.83945677553564e-16,"Rps3a1"
9.33969350312845e-07,1.82630840786729,0.242,0.1,0.0248071599136595,"Pfn1"
2.31426286785639e-35,1.81964763558966,0.804,0.435,6.14691360331337e-31,"mt-Cytb"
5.55977605172715e-21,1.81234081361573,0.604,0.33,1.47673211709925e-16,"Rps16"
2.29647159083973e-09,1.81186216312615,0.305,0.115,6.09965819242941e-05,"Txn1"
3.18317233368949e-17,1.80430280443816,0.53,0.268,8.45482403551265e-13,"Rps7"
7.1174390520964e-22,1.79320261004893,0.615,0.34,1.89046298662732e-17,"Rplp2"
8.72685751132356e-35,1.7867971107928,0.803,0.536,2.31794062358265e-30,"Rplp1"
2.17293062791926e-08,1.78203279425662,0.302,0.129,0.000577152104081634,"Rpl4"
7.91004686589134e-24,1.75606500052511,0.638,0.316,2.1009875480494e-19,"Rps23"
1.36165422553087e-08,1.74623035011405,0.346,0.177,0.000361668978843253,"Rack1"
6.07201566548317e-07,1.72051415417425,0.295,0.148,0.0161278808090898,"Sem1"
